# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: 
# Instrument: Test_DiskChoppers.instr
# Ncount: 10000000000
# Trace: no
# Gravitation: no
# Seed: 1680785056
# Directory: /home/zypan/projects/mcstas_run/Test_DiskChoppers_20230306_105338
# Date: Mon Mar  6 11:30:52 2023 (1678073452)
# type: array_1d(10000)
# Source: Test_DiskChoppers (Test_DiskChoppers.instr)
# component: wavelength
# position: 0 0 10
# title: Wavelength monitor
# Ncount: 10000000000
# filename: wld.dat
# statistics: X0=1.44586; dX=0.786341;
# signal: Min=0; Max=1.70593; Mean=0.0524379;
# values: 524.379 0.0254633 2.28897e+09
# xvar: L
# yvar: (I,I_err)
# xlabel: Wavelength [AA]
# ylabel: Intensity
# xlimits: 1e-08 10
# variables: L I I_err N
0.0005000099995 0 0 1001480 
0.001500009998 0 0 998913 
0.002500009997 0 0 1000565 
0.003500009996 0 0 1000706 
0.004500009995 0 0 1000349 
0.005500009994 0 0 1001642 
0.006500009993 0 0 999696 
0.007500009992 0 0 1000992 
0.008500009991 0 0 998649 
0.00950000999 0 0 1001108 
0.01050000999 0 0 998368 
0.01150000999 0 0 1000689 
0.01250000999 0 0 1001313 
0.01350000999 0 0 999244 
0.01450000999 0 0 999244 
0.01550000998 0 0 999787 
0.01650000998 0 0 998916 
0.01750000998 0 0 999928 
0.01850000998 0 0 1001195 
0.01950000998 0 0 1001105 
0.02050000998 0 0 1000859 
0.02150000998 0 0 999017 
0.02250000998 0 0 998671 
0.02350000998 0 0 999567 
0.02450000998 0 0 999545 
0.02550000997 0 0 999074 
0.02650000997 0 0 999997 
0.02750000997 0 0 1000433 
0.02850000997 0 0 997140 
0.02950000997 0 0 998096 
0.03050000997 0 0 997364 
0.03150000997 0 0 996036 
0.03250000997 0 0 990652 
0.03350000997 0 0 993388 
0.03450000997 0 0 988030 
0.03550000996 0 0 982564 
0.03650000996 0 0 984199 
0.03750000996 0 0 979329 
0.03850000996 0 0 975544 
0.03950000996 0 0 969666 
0.04050000996 0 0 965681 
0.04150000996 0 0 959955 
0.04250000996 0 0 953932 
0.04350000996 0 0 946345 
0.04450000996 0 0 939143 
0.04550000995 0 0 932649 
0.04650000995 0 0 927444 
0.04750000995 0 0 919141 
0.04850000995 0 0 913019 
0.04950000995 0 0 905262 
0.05050000995 0 0 900336 
0.05150000995 0 0 894699 
0.05250000995 0 0 884565 
0.05350000995 0 0 878603 
0.05450000995 0 0 872860 
0.05550000994 0 0 866433 
