# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: 
# Instrument: Test_DiskChoppers.instr
# Ncount: 10000000000
# Trace: no
# Gravitation: no
# Seed: 1680785056
# Directory: /home/zypan/projects/mcstas_run/Test_DiskChoppers_20230306_105338
# Date: Mon Mar  6 11:30:52 2023 (1678073452)
# type: array_1d(10000)
# Source: Test_DiskChoppers (Test_DiskChoppers.instr)
# component: tofin
# position: 0 0 10
# title: Time-of-flight monitor
# Ncount: 10000000000
# filename: TOF_in.dat
# statistics: X0=4002.22; dX=1913.01;
# signal: Min=0; Max=1.4474; Mean=0.202237;
# values: 2022.37 0.0483998 7.91199e+09
# xvar: t
# yvar: (I,I_err)
# xlabel: Time-of-flight [\gms]
# ylabel: Intensity
# xlimits: 0 20000
# variables: t I I_err N
275 5.545972226e-113 8.909684976e-116 791897 
277 2.679045437e-111 4.266581111e-114 790883 
279 1.195500152e-109 1.886061893e-112 791074 
281 4.888772308e-108 7.649851923e-111 790361 
283 1.855047916e-106 2.878410772e-109 791351 
285 6.526980127e-105 1.004311975e-107 790832 
287 2.133906962e-103 3.25559165e-106 790541 
289 6.495723682e-102 9.821946087e-105 790709 
291 1.832555259e-100 2.749474809e-103 790706 
293 4.84412951e-99 7.216672999e-102 791458 
295 1.202339727e-97 1.776461125e-100 791549 
297 2.795220173e-96 4.095145872e-99 792638 
299 6.053653764e-95 8.82330334e-98 790226 
301 1.243060885e-93 1.796658169e-96 791300 
303 2.398169219e-92 3.441015235e-95 793302 
305 4.353220964e-91 6.212004845e-94 790455 
307 7.483903985e-90 1.062028234e-92 789749 
309 1.22083916e-88 1.718308449e-91 791071 
311 1.881873856e-87 2.633445437e-90 790496 
313 2.744235116e-86 3.821093641e-89 789503 
315 3.82431217e-85 5.290344657e-88 790007 
317 5.05928634e-84 6.957509955e-87 790417 
319 6.361239833e-83 8.708123171e-86 789378 
321 7.67103534e-82 1.0426273e-84 791649 
323 8.796711382e-81 1.188972592e-83 791436 
325 9.625275104e-80 1.295312437e-82 791355 
327 1.010961591e-78 1.354106964e-81 789822 
329 1.018864705e-77 1.356470325e-80 791329 
331 9.819874146e-77 1.301036548e-79 791470 
333 9.077321212e-76 1.197567935e-78 791242 
335 8.07647717e-75 1.060005228e-77 791255 
337 6.900457721e-74 9.023669652e-77 790777 
339 5.688947926e-73 7.401433193e-76 792108 
341 4.514964765e-72 5.847912271e-75 792118 
343 3.45256972e-71 4.454805279e-74 792293 
345 2.546835525e-70 3.273977643e-73 791865 
347 1.814393467e-69 2.325965419e-72 789499 
349 1.250210806e-68 1.596271874e-71 790681 
351 8.345614897e-68 1.061234057e-70 791094 
353 5.39385184e-67 6.833659708e-70 791553 
355 3.374342132e-66 4.25723073e-69 792493 
357 2.042241473e-65 2.571192772e-68 790648 
359 1.203387765e-64 1.50893949e-67 792300 
361 6.854666552e-64 8.578985812e-67 790063 
363 3.808166654e-63 4.750919651e-66 790309 
365 2.056190381e-62 2.555894839e-65 791415 
367 1.076827929e-61 1.335511954e-64 790691 
369 5.485047108e-61 6.790201936e-64 789067 
371 2.73946396e-60 3.377021529e-63 791317 
373 1.327603123e-59 1.631952991e-62 791695 
375 6.246842174e-59 7.671274645e-62 789272 
377 2.889683253e-58 3.534828515e-61 791739 
379 1.294610224e-57 1.581880097e-60 789785 
381 5.696327085e-57 6.940572379e-60 790716 
383 2.444417464e-56 2.970836578e-59 791124 
385 1.024797103e-55 1.243120148e-58 790560 
387 4.192295364e-55 5.080314493e-58 789170 
389 1.687899525e-54 2.037377085e-57 791711 
391 6.61462377e-54 7.973859025e-57 790747 
393 2.543608225e-53 3.059714724e-56 790949 
395 9.579838561e-53 1.150405345e-55 790596 
397 3.536800635e-52 4.238723221e-55 791111 
399 1.280948191e-51 1.531671056e-54 791940 
401 4.542749005e-51 5.422760391e-54 792082 
403 1.581247484e-50 1.884785012e-53 791433 
405 5.413320295e-50 6.438772729e-53 792465 
407 1.813013858e-49 2.155057005e-52 791157 
409 5.963829561e-49 7.082562897e-52 790177 
411 1.932622989e-48 2.291593143e-51 790158 
413 6.156214735e-48 7.286627502e-51 790709 
415 1.926905721e-47 2.277940962e-50 790381 
417 5.931428328e-47 7.000251771e-50 791176 
419 1.800875604e-46 2.119808689e-49 793196 
421 5.352985737e-46 6.303594251e-49 790515 
423 1.574057672e-45 1.849404503e-48 792079 
425 4.534447248e-45 5.327830511e-48 790164 
427 1.292733422e-44 1.516197076e-47 791249 
429 3.621582994e-44 4.246492067e-47 789901 
431 1.002030656e-43 1.172641515e-46 791313 
433 2.733712425e-43 3.194820941e-46 791692 
435 7.341047867e-43 8.573099411e-46 791131 
437 1.946869891e-42 2.270575499e-45 791766 
439 5.102968998e-42 5.94017124e-45 793176 
441 1.309278313e-41 1.526337546e-44 789325 
443 3.342956485e-41 3.890229918e-44 790837 
445 8.422327046e-41 9.781211137e-44 792670 
447 2.087000957e-40 2.42451364e-43 790718 
449 5.127384751e-40 5.950288587e-43 791055 
451 1.243265538e-39 1.441059232e-42 791796 
453 2.97863897e-39 3.449725457e-42 791744 
455 7.047610973e-39 8.159180965e-42 791198 
457 1.652618193e-38 1.909740297e-41 792827 
459 3.822877411e-38 4.416628586e-41 792127 
461 8.742207565e-38 1.009522873e-40 791752 
463 1.981116596e-37 2.285278375e-40 792371 
465 4.427203573e-37 5.108653876e-40 790815 
467 9.81577316e-37 1.131816363e-39 791034 
469 2.155441852e-36 2.483311407e-39 791192 
471 4.676504084e-36 5.385191966e-39 791076 
473 1.005633912e-35 1.157406686e-38 791016 
475 2.140576646e-35 2.462148409e-38 791100 
477 4.511525178e-35 5.186483939e-38 791072 
479 9.439387588e-35 1.083627513e-37 792415 
481 1.952789113e-34 2.241373021e-37 791796 
483 4.00377204e-34 4.591875033e-37 792229 
485 8.137081848e-34 9.327735071e-37 792252 
487 1.637561432e-33 1.876803252e-36 791776 
489 3.264410774e-33 3.742209609e-36 790712 
491 6.462514302e-33 7.406821743e-36 790265 
493 1.267353713e-32 1.452336582e-35 789801 
495 2.466794751e-32 2.825672e-35 789776 
497 4.780703248e-32 5.46277983e-35 792942 
499 9.143746742e-32 1.045253775e-34 791673 
501 1.738691723e-31 1.985938926e-34 792402 
503 3.277651361e-31 3.742169129e-34 792375 
505 6.127518553e-31 6.99531501e-34 791941 
507 1.135200388e-30 1.297200833e-33 789826 
509 2.096449698e-30 2.391815886e-33 791786 
511 3.823574528e-30 4.367856512e-33 789223 
513 6.96325293e-30 7.941629701e-33 791171 
515 1.255723819e-29 1.431807904e-32 791088 
517 2.247711623e-29 2.563232162e-32 790366 
519 4.002256169e-29 4.559158772e-32 791584 
521 7.075300807e-29 8.0558432e-32 791824 
523 1.238255111e-28 1.411659107e-31 789398 
525 2.168119849e-28 2.465781174e-31 792751 
527 3.75068866e-28 4.267341844e-31 791658 
529 6.451918887e-28 7.342524831e-31 790818 
531 1.103955585e-27 1.255515164e-30 791408 
533 1.879063729e-27 2.135659328e-30 792060 
535 3.175571061e-27 3.608155633e-30 792056 
537 5.325811632e-27 6.053770175e-30 791028 
539 8.888585265e-27 1.010463775e-29 790487 
541 1.474693229e-26 1.676304271e-29 790238 
543 2.443242133e-26 2.772086456e-29 792851 
545 4.001853203e-26 4.544454066e-29 791129 
547 6.534755135e-26 7.419316586e-29 791066 
549 1.063053698e-25 1.2052849e-28 792913 
551 1.712064199e-25 1.943579526e-28 790586 
553 2.756359036e-25 3.124686641e-28 792508 
555 4.398540634e-25 4.987916182e-28 791667 
557 6.988062652e-25 7.924937944e-28 791236 
559 1.105705538e-24 1.253415529e-27 791641 
561 1.738934378e-24 1.971262227e-27 791318 
563 2.71854714e-24 3.083816834e-27 789983 
565 4.246297634e-24 4.809945704e-27 791965 
567 6.580732978e-24 7.454505686e-27 791620 
569 1.016678566e-23 1.151114797e-26 792136 
571 1.556410731e-23 1.764829126e-26 789540 
573 2.385216695e-23 2.701561773e-26 791073 
575 3.636568593e-23 4.11454573e-26 792492 
577 5.505747834e-23 6.231591327e-26 791704 
579 8.292526065e-23 9.392653825e-26 790293 
581 1.245335291e-22 1.410326455e-25 790347 
583 1.862610217e-22 2.109221721e-25 790220 
585 2.777549966e-22 3.142981806e-25 791188 
587 4.120815675e-22 4.661869494e-25 791333 
589 6.083470975e-22 6.883436004e-25 790860 
591 8.957495751e-22 1.012995657e-24 791490 
593 1.309905274e-21 1.482415274e-24 790187 
595 1.912199886e-21 2.163417934e-24 790409 
597 2.780450198e-21 3.145333695e-24 790435 
599 4.035243851e-21 4.559290501e-24 792165 
601 5.821205239e-21 6.577123668e-24 792012 
603 8.351674505e-21 9.442697504e-24 790731 
605 1.197151344e-20 1.35266214e-23 791601 
607 1.709147642e-20 1.930203659e-23 792219 
609 2.425480976e-20 2.741114549e-23 790942 
611 3.430993721e-20 3.880631172e-23 789499 
613 4.846951917e-20 5.478885197e-23 790283 
615 6.83487837e-20 7.715990585e-23 792175 
617 9.581578479e-20 1.081664913e-22 792058 
619 1.336587614e-19 1.509905475e-22 790819 
621 1.865729209e-19 2.104777963e-22 792853 
623 2.588595452e-19 2.9208009e-22 792411 
625 3.579603846e-19 4.039152477e-22 792222 
627 4.932372975e-19 5.567891607e-22 791415 
629 6.787020619e-19 7.656938968e-22 792245 
631 9.272187981e-19 1.047635356e-21 789729 
633 1.268521953e-18 1.432200019e-21 790782 
635 1.727321063e-18 1.950173149e-21 790690 
637 2.349075367e-18 2.6500613e-21 791813 
639 3.185019803e-18 3.590364224e-21 792911 
641 4.28424049e-18 4.83769723e-21 790102 
643 5.774320046e-18 6.516275915e-21 790950 
645 7.748408016e-18 8.743954667e-21 790859 
647 1.038950869e-17 1.171311474e-20 792284 
649 1.385226714e-17 1.562459292e-20 791409 
651 1.844072801e-17 2.07973889e-20 791502 
653 2.44768682e-17 2.760413982e-20 791448 
655 3.242487296e-17 3.655776819e-20 791779 
657 4.277405706e-17 4.824195478e-20 791162 
659 5.634285128e-17 6.353469101e-20 791330 
661 7.40102139e-17 8.34588367e-20 791216 
663 9.691975197e-17 1.093082143e-19 790911 
665 1.26773791e-16 1.429084815e-19 791592 
667 1.651890956e-16 1.862516536e-19 791174 
669 2.14752414e-16 2.421727354e-19 790845 
671 2.786826247e-16 3.141682586e-19 791254 
673 3.606469054e-16 4.065426521e-19 791279 
675 4.659923652e-16 5.250978641e-19 791791 
677 5.993491236e-16 6.758788902e-19 790515 
679 7.712845931e-16 8.690680277e-19 791711 
681 9.905302708e-16 1.11506481e-18 793117 
683 1.26388796e-15 1.424655221e-18 790977 
685 1.612075365e-15 1.817516998e-18 790575 
687 2.05290387e-15 2.31460967e-18 790446 
689 2.611806241e-15 2.942973978e-18 791343 
691 3.312266947e-15 3.731732218e-18 791485 
693 4.189205073e-15 4.720800675e-18 791067 
695 5.281740866e-15 5.955802546e-18 789985 
697 6.677145258e-15 7.517159074e-18 792470 
699 8.382313015e-15 9.44363672e-18 791274 
701 1.05134629e-14 1.184762438e-17 790807 
703 1.317223002e-14 1.483913799e-17 791251 
705 1.644464445e-14 1.853612307e-17 790298 
707 2.052600761e-14 2.312668878e-17 790920 
709 2.547372824e-14 2.874733048e-17 788322 
711 3.178040102e-14 3.579299585e-17 791425 
713 3.935746432e-14 4.43522026e-17 790463 
715 4.859504187e-14 5.483148991e-17 788417 
717 6.026547485e-14 6.786915745e-17 791394 
719 7.425468383e-14 8.36693967e-17 790474 
721 9.141928075e-14 1.029959265e-16 790647 
723 1.123862046e-13 1.265803987e-16 791072 
725 1.379667006e-13 1.553404098e-16 791545 
727 1.687717096e-13 1.90118945e-16 790711 
729 2.068108161e-13 2.326805651e-16 792628 
731 2.520160025e-13 2.837131837e-16 791618 
733 3.066001838e-13 3.453971291e-16 790500 
735 3.728032797e-13 4.199593094e-16 790522 
737 4.522683143e-13 5.096739797e-16 789870 
739 5.495294167e-13 6.185415265e-16 791718 
741 6.656084572e-13 7.488597621e-16 792390 
743 8.027722771e-13 9.039227003e-16 791048 
745 9.692217681e-13 1.090848647e-15 791730 
747 1.167423209e-12 1.313839673e-15 791794 
749 1.404655341e-12 1.580337372e-15 792243 
751 1.682987717e-12 1.895468709e-15 790545 
753 2.019367076e-12 2.273161485e-15 791314 
755 2.416546169e-12 2.720778953e-15 790977 
757 2.890909855e-12 3.25325938e-15 791717 
759 3.451652793e-12 3.883451902e-15 792026 
761 4.106172012e-12 4.62384882e-15 790624 
763 4.89121658e-12 5.504678219e-15 791508 
765 5.803588935e-12 6.536662303e-15 790220 
767 6.892646388e-12 7.759196734e-15 791020 
769 8.169206227e-12 9.195257856e-15 791160 
771 9.67719485e-12 1.08870427e-14 791943 
773 1.144127385e-11 1.286753205e-14 792424 
775 1.349658506e-11 1.518154296e-14 792134 
777 1.588286299e-11 1.787861318e-14 790965 
779 1.869340194e-11 2.104239188e-14 790933 
781 2.195455074e-11 2.472315188e-14 790276 
783 2.578303666e-11 2.902598679e-14 790710 
785 3.019767599e-11 3.401169263e-14 789944 
787 3.544106255e-11 3.98723629e-14 791703 
789 4.140560497e-11 4.660178152e-14 791025 
791 4.835894318e-11 5.442789756e-14 790996 
793 5.645974196e-11 6.351439521e-14 791742 
795 6.563051748e-11 7.391302461e-14 789964 
797 7.650006759e-11 8.608083187e-14 791290 
799 8.875268105e-11 9.995960894e-14 789813 
801 1.03184708e-10 1.161245449e-13 791004 
803 1.19562774e-10 1.345990598e-13 790486 
805 1.386864603e-10 1.56004549e-13 791712 
807 1.604932183e-10 1.805011141e-13 791980 
809 1.853853637e-10 2.085357295e-13 791660 
811 2.139181469e-10 2.406458397e-13 791546 
813 2.463506136e-10 2.772943416e-13 790592 
815 2.837949634e-10 3.19380056e-13 790877 
817 3.270148681e-10 3.677019468e-13 792223 
819 3.749932613e-10 4.221039792e-13 790499 
821 4.31173759e-10 4.849245904e-13 791843 
823 4.933183851e-10 5.554304277e-13 790073 
825 5.662625113e-10 6.368967325e-13 791698 
827 6.479156145e-10 7.287420143e-13 791666 
829 7.398947845e-10 8.326202844e-13 790839 
831 8.451174349e-10 9.508847295e-13 791061 
833 9.657459239e-10 1.085648813e-12 792446 
835 1.097082217e-09 1.235296383e-12 789858 
837 1.248314761e-09 1.40590486e-12 789477 
839 1.421981188e-09 1.60031497e-12 790625 
841 1.619335939e-09 1.820312105e-12 792443 
843 1.832068464e-09 2.06287499e-12 789795 
845 2.080000648e-09 2.340807784e-12 790613 
847 2.360365754e-09 2.654297491e-12 791807 
849 2.667911535e-09 3.002256645e-12 790676 
851 3.015729496e-09 3.394511869e-12 790265 
853 3.409822019e-09 3.836693612e-12 790833 
855 3.846871303e-09 4.329627354e-12 790388 
857 4.34555999e-09 4.886935697e-12 791659 
859 4.902566061e-09 5.509906141e-12 792629 
861 5.509060018e-09 6.19748336e-12 791095 
863 6.196571392e-09 6.971049922e-12 791049 
865 6.960733654e-09 7.832305558e-12 790715 
867 7.8185218e-09 8.796161584e-12 790943 
869 8.779754342e-09 9.87275674e-12 791704 
871 9.841516477e-09 1.106756687e-11 791568 
873 1.103663003e-08 1.240337471e-11 792602 
875 1.230757857e-08 1.385587372e-11 789828 
877 1.37876152e-08 1.55079831e-11 791253 
879 1.541552628e-08 1.733272814e-11 791815 
881 1.720755351e-08 1.934876553e-11 791711 
883 1.915355834e-08 2.156012991e-11 789996 
885 2.139014376e-08 2.405401235e-11 791544 
887 2.380830003e-08 2.678257252e-11 790986 
889 2.648266502e-08 2.979780693e-11 790616 
891 2.948763735e-08 3.315727889e-11 791638 
893 3.274771244e-08 3.68335294e-11 791179 
895 3.639942979e-08 4.09188678e-11 792019 
897 4.033778813e-08 4.537205068e-11 791107 
899 4.467789683e-08 5.028028348e-11 790265 
901 4.953853197e-08 5.572688006e-11 790922 
903 5.483668323e-08 6.168726521e-11 790903 
905 6.076972032e-08 6.83031644e-11 792244 
907 6.700532144e-08 7.541002846e-11 790172 
909 7.399143664e-08 8.328505675e-11 789923 
911 8.183342247e-08 9.202394825e-11 791427 
913 9.026152995e-08 1.01513223e-10 791237 
915 9.962379317e-08 1.119746913e-10 792187 
917 1.096908213e-07 1.233187213e-10 791806 
919 1.208116213e-07 1.357884284e-10 792180 
921 1.32422249e-07 1.491136566e-10 789249 
923 1.464060343e-07 1.643956618e-10 793706 
925 1.603747537e-07 1.80349141e-10 791338 
927 1.758468161e-07 1.978717742e-10 790342 
929 1.931863183e-07 2.172497603e-10 791304 
931 2.117041759e-07 2.381471327e-10 790812 
933 2.3179315e-07 2.60854391e-10 790143 
935 2.540269009e-07 2.857811131e-10 790658 
937 2.782163968e-07 3.128795252e-10 791233 
939 3.039676023e-07 3.420337989e-10 790324 
941 3.329698137e-07 3.742789083e-10 791962 
943 3.626919812e-07 4.08275529e-10 789678 
945 3.96406078e-07 4.459824347e-10 790537 
947 4.328494471e-07 4.868041973e-10 791113 
949 4.719421747e-07 5.308054736e-10 791000 
951 5.151090565e-07 5.789375714e-10 792138 
953 5.604663521e-07 6.302403646e-10 791314 
955 6.097705158e-07 6.858432445e-10 790936 
957 6.639513628e-07 7.464702613e-10 791594 
959 7.221377956e-07 8.117613267e-10 791836 
961 7.851542002e-07 8.823696032e-10 792241 
963 8.527477769e-07 9.583263175e-10 792245 
965 9.241112535e-07 1.039396874e-09 790911 
967 1.004329102e-06 1.128590332e-09 792352 
969 1.086698843e-06 1.222474817e-09 790631 
971 1.178071535e-06 1.325022292e-09 790914 
973 1.276867418e-06 1.435657497e-09 791442 
975 1.383057876e-06 1.554614448e-09 791884 
977 1.494995065e-06 1.681239526e-09 791122 
979 1.618983561e-06 1.819355328e-09 792264 
981 1.748285045e-06 1.965570774e-09 791525 
983 1.887310999e-06 2.122619295e-09 790964 
985 2.037318185e-06 2.291582696e-09 790785 
987 2.199968562e-06 2.473815414e-09 791238 
989 2.37492758e-06 2.669430342e-09 791899 
991 2.552578085e-06 2.873541511e-09 789453 
993 2.752499995e-06 3.097549839e-09 789985 
995 2.971309771e-06 3.340007186e-09 791770 
997 3.19019998e-06 3.590839949e-09 789658 
999 3.437516765e-06 3.866508807e-09 790760 
1001 3.70293216e-06 4.161652836e-09 792045 
1003 3.969718588e-06 4.467565345e-09 789888 
1005 4.266580523e-06 4.801010127e-09 790096 
1007 4.58923883e-06 5.159958928e-09 791356 
1009 4.921598072e-06 5.536528503e-09 790529 
1011 5.295588446e-06 5.948811814e-09 792769 
1013 5.667801561e-06 6.373558821e-09 791118 
1015 6.070856952e-06 6.829627651e-09 790460 
1017 6.505683676e-06 7.318430262e-09 790536 
1019 6.98352792e-06 7.847145532e-09 792311 
1021 7.458583199e-06 8.391152806e-09 790381 
1023 7.969773261e-06 8.972802256e-09 789225 
1025 8.536045915e-06 9.603844288e-09 790290 
1027 9.118073933e-06 1.026367105e-08 789517 
1029 9.749423973e-06 1.097159128e-08 789910 
1031 1.042467808e-05 1.172599843e-08 790647 
1033 1.113383921e-05 1.252257993e-08 790782 
1035 1.18830969e-05 1.336561416e-08 790741 
1037 1.267725022e-05 1.425948962e-08 790666 
1039 1.352706966e-05 1.521156337e-08 791059 
1041 1.443463852e-05 1.622473019e-08 791779 
1043 1.53539407e-05 1.727371029e-08 790340 
1045 1.638384697e-05 1.8415787e-08 791762 
1047 1.743768143e-05 1.960505573e-08 791376 
1049 1.854638747e-05 2.08586323e-08 790837 
1051 1.96962506e-05 2.2172228e-08 789381 
1053 2.100410284e-05 2.361288212e-08 791492 
1055 2.229129158e-05 2.508172477e-08 790115 
1057 2.375778298e-05 2.669314342e-08 792402 
1059 2.521202412e-05 2.834145008e-08 791594 
1061 2.679218583e-05 3.010753586e-08 792129 
1063 2.844492954e-05 3.196171972e-08 792278 
1065 3.014864986e-05 3.389523054e-08 791380 
1067 3.204640859e-05 3.599085839e-08 793048 
1069 3.394672133e-05 3.814464937e-08 792231 
1071 3.584814407e-05 4.03550444e-08 789332 
1073 3.801668104e-05 4.27780146e-08 790001 
1075 4.032684435e-05 4.534452246e-08 791148 
1077 4.270267872e-05 4.801303871e-08 791242 
1079 4.515964902e-05 5.079749051e-08 790556 
1081 4.779740808e-05 5.375626497e-08 790797 
1083 5.061840496e-05 5.689354969e-08 791779 
1085 5.354290979e-05 6.01689742e-08 792083 
1087 5.655455226e-05 6.357540348e-08 791530 
1089 5.972229009e-05 6.715571794e-08 791072 
1091 6.319290136e-05 7.099559842e-08 792468 
1093 6.661754229e-05 7.490511543e-08 791153 
1095 7.029644567e-05 7.905510742e-08 790883 
1097 7.43027113e-05 8.349085657e-08 792201 
1099 7.840764484e-05 8.808636289e-08 792505 
1101 8.26286062e-05 9.286059013e-08 791953 
1103 8.716235851e-05 9.792377922e-08 792468 
1105 9.178078056e-05 1.031543799e-07 791821 
1107 9.665515345e-05 1.086556465e-07 791486 
1109 0.0001015752934 1.143128198e-07 789738 
1111 0.0001073165876 1.20562861e-07 792505 
1113 0.0001128921873 1.268612568e-07 792071 
1115 0.0001186199839 1.333910465e-07 790962 
1117 0.0001250179392 1.404520432e-07 792466 
1119 0.0001313311098 1.476203784e-07 791651 
1121 0.0001379430995 1.551202594e-07 790957 
1123 0.0001449320477 1.630020771e-07 790736 
1125 0.0001523608755 1.713065445e-07 791201 
1127 0.0001604170965 1.801439371e-07 793138 
1129 0.0001678667389 1.888330367e-07 790422 
1131 0.000176624492 1.984527029e-07 792269 
1133 0.0001850612211 2.080929011e-07 791043 
1135 0.0001942396098 2.183629419e-07 791408 
1137 0.0002038922703 2.291225292e-07 792041 
1139 0.000213930887 2.403203905e-07 792586 
1141 0.0002241865211 2.518745003e-07 792374 
1143 0.0002343522271 2.636185767e-07 790433 
1145 0.0002459141251 2.764093929e-07 791661 
1147 0.0002574474409 2.894307881e-07 791343 
1149 0.000269712801 3.031429867e-07 791743 
1151 0.0002818660427 3.170588147e-07 790462 
1153 0.0002955484815 3.321366104e-07 791951 
1155 0.0003090883724 3.474190812e-07 791647 
1157 0.0003237586455 3.636465196e-07 792787 
1159 0.0003380295933 3.799711648e-07 791553 
1161 0.0003538023675 3.974583405e-07 792518 
1163 0.0003701083771 4.155917488e-07 793221 
1165 0.0003856466116 4.33641946e-07 791017 
1167 0.0004027624598 4.529315853e-07 790863 
1169 0.000420964786 4.732120865e-07 791494 
1171 0.0004393247997 4.939539964e-07 791162 
1173 0.0004589152539 5.158013829e-07 791710 
1175 0.0004783871236 5.379719913e-07 790870 
1177 0.000499511283 5.614996053e-07 791510 
1179 0.0005200770951 5.8514881e-07 790072 
1181 0.0005430772298 6.105981995e-07 791180 
1183 0.000566524432 6.367770281e-07 791635 
1185 0.0005900381417 6.634616574e-07 791025 
1187 0.0006148533894 6.91352882e-07 791051 
1189 0.0006402227937 7.200687088e-07 790633 
1191 0.0006667631082 7.499657355e-07 790533 
1193 0.0006954038002 7.81553762e-07 791800 
1195 0.0007240531514 8.137161596e-07 791869 
1197 0.0007514614711 8.45712849e-07 789633 
1199 0.0007826464254 8.80443284e-07 790288 
1201 0.0008151891934 9.16516913e-07 791211 
1203 0.0008471455152 9.528710627e-07 790503 
1205 0.0008818803513 9.91416661e-07 791338 
1207 0.0009178175098 1.031274013e-06 792171 
1209 0.0009548709098 1.072430655e-06 792875 
1211 0.0009897978101 1.113081311e-06 790847 
